GameID,GameDate,Time,AwayTeam,AwayAbbrev,AwayPoints,HomeTeam,HomeAbbrev,HomePoints,Overtime,Attendance,LOG,Arena,SeasonID,Notes
20160128_TORVNYK,1/28/2016,20:00,New York Knicks,NYK,93,Toronto Raptors,TOR,103,,19800,2:18,Air Canada Centre,2015-16,
20160128_LALVCHI,1/28/2016,22:30,Chicago Bulls,CHI,114,Los Angeles Lakers,LAL,91,,18997,2:13,STAPLES Center,2015-16,
20160129_BOSVORL,1/29/2016,19:30,Orlando Magic,ORL,94,Boston Celtics,BOS,113,,17729,2:05,TD Garden,2015-16,
20160129_DETVCLE,1/29/2016,19:30,Cleveland Cavaliers,CLE,114,Detroit Pistons,DET,106,,21012,2:14,The Palace of Auburn Hills,2015-16,
20160129_NYKVPHO,1/29/2016,19:30,Phoenix Suns,PHO,84,New York Knicks,NYK,102,,19812,2:03,Madison Square Garden (IV),2015-16,
20160129_MILVMIA,1/29/2016,20:00,Miami Heat,MIA,107,Milwaukee Bucks,MIL,103,,17846,2:22,BMO Harris Bradley Center,2015-16,
20160129_OKCVHOU,1/29/2016,20:00,Houston Rockets,HOU,108,Oklahoma City Thunder,OKC,116,,18203,2:25,Chesapeake Energy Arena,2015-16,
20160129_DALVBKN,1/29/2016,20:30,Brooklyn Nets,BKN,79,Dallas Mavericks,DAL,91,,20409,2:04,American Airlines Center,2015-16,
20160129_UTHVMIN,1/29/2016,21:00,Minnesota Timberwolves,MIN,90,Utah Jazz,UTH,103,,18850,2:13,Vivint Smart Home Arena,2015-16,
20160129_PORVCHA,1/29/2016,22:00,Charlotte Hornets,CHA,91,Portland Trail Blazers,POR,109,,19393,2:04,Moda Center,2015-16,
20160129_LACVLAL,1/29/2016,22:30,Los Angeles Lakers,LAL,93,Los Angeles Clippers,LAC,105,,19495,2:07,STAPLES Center,2015-16,
20160130_PHIVGSW,1/30/2016,17:00,Golden State Warriors,GSW,108,Philadelphia 76ers,PHI,105,,20798,2:09,Wells Fargo Center,2015-16,
20160130_TORVDET,1/30/2016,18:30,Detroit Pistons,DET,107,Toronto Raptors,TOR,111,,19800,2:35,Air Canada Centre,2015-16,
20160130_INDVDEN,1/30/2016,19:00,Denver Nuggets,DEN,105,Indiana Pacers,IND,109,OT,18165,2:27,Bankers Life Fieldhouse,2015-16,
20160130_NOHVBKN,1/30/2016,19:00,Brooklyn Nets,BKN,103,New Orleans Pelicans,NOH,105,,18037,2:06,Smoothie King Center,2015-16,
20160130_HOUVWAS,1/30/2016,20:00,Washington Wizards,WAS,123,Houston Rockets,HOU,122,,18320,2:33,Toyota Center,2015-16,
20160130_MEMVSAC,1/30/2016,20:00,Sacramento Kings,SAC,117,Memphis Grizzlies,MEM,121,,18119,2:26,FedEx Forum,2015-16,
20160130_CLEVSAS,1/30/2016,20:30,San Antonio Spurs,SAS,103,Cleveland Cavaliers,CLE,117,,20562,2:14,Quicken Loans Arena,2015-16,
20160131_LACVCHI,1/31/2016,15:30,Chicago Bulls,CHI,93,Los Angeles Clippers,LAC,120,,19325,2:09,STAPLES Center,2015-16,
20160131_MIAVATL,1/31/2016,18:00,Atlanta Hawks,ATL,87,Miami Heat,MIA,105,,19937,2:17,AmericanAirlines Arena,2015-16,
20160131_ORLVBOS,1/31/2016,18:00,Boston Celtics,BOS,114,Orlando Magic,ORL,119,,18846,2:21,Amway Center,2015-16,
20160131_DALVPHO,1/31/2016,19:00,Phoenix Suns,PHO,78,Dallas Mavericks,DAL,91,,20137,2:12,American Airlines Center,2015-16,
20160131_NYKVGSW,1/31/2016,19:30,Golden State Warriors,GSW,116,New York Knicks,NYK,95,,19812,2:12,Madison Square Garden (IV),2015-16,
20160131_PORVMIN,1/31/2016,21:00,Minnesota Timberwolves,MIN,93,Portland Trail Blazers,POR,96,,19393,2:16,Moda Center,2015-16,
20160131_LALVCHA,1/31/2016,21:30,Charlotte Hornets,CHA,101,Los Angeles Lakers,LAL,82,,18997,2:08,STAPLES Center,2015-16,
20130101_WASVDAL,1/1/2013,18:00,Dallas Mavericks,DAL,103,Washington Wizards,WAS,94,,14456,2:12,Verizon Center,2012-13,
20130101_DETVSAC,1/1/2013,19:30,Sacramento Kings,SAC,97,Detroit Pistons,DET,103,,12175,2:22,The Palace of Auburn Hills,2012-13,
20130101_NYKVPOR,1/1/2013,19:30,Portland Trail Blazers,POR,105,New York Knicks,NYK,100,,19033,2:24,Madison Square Garden (IV),2012-13,
20130101_NOHVATL,1/1/2013,20:00,Atlanta Hawks,ATL,95,New Orleans Hornets,NOH,86,,12712,1:54,New Orleans Arena,2012-13,
20130101_DENVLAC,1/1/2013,21:00,Los Angeles Clippers,LAC,78,Denver Nuggets,DEN,92,,19155,2:09,Pepsi Center,2012-13,
20130101_LALVPHI,1/1/2013,22:30,Philadelphia 76ers,PHI,103,Los Angeles Lakers,LAL,99,,18997,2:11,STAPLES Center,2012-13,
20130102_CLEVSAC,1/2/2013,19:00,Sacramento Kings,SAC,97,Cleveland Cavaliers,CLE,94,,12331,2:10,Quicken Loans Arena,2012-13,
20130102_INDVWAS,1/2/2013,19:00,Washington Wizards,WAS,81,Indiana Pacers,IND,89,,11182,2:09,Bankers Life Fieldhouse,2012-13,
20130102_ORLVCHI,1/2/2013,19:00,Chicago Bulls,CHI,96,Orlando Magic,ORL,94,,18846,2:15,Amway Center,2012-13,
20130102_TORVPOR,1/2/2013,19:00,Portland Trail Blazers,POR,79,Toronto Raptors,TOR,102,,18117,2:08,Air Canada Centre,2012-13,
20130102_BOSVMEM,1/2/2013,19:30,Memphis Grizzlies,MEM,93,Boston Celtics,BOS,83,,18624,2:13,TD Garden,2012-13,
20130102_MIAVDAL,1/2/2013,19:30,Dallas Mavericks,DAL,109,Miami Heat,MIA,119,OT,20102,2:34,AmericanAirlines Arena,2012-13,
20130102_HOUVNOH,1/2/2013,20:00,New Orleans Hornets,NOH,92,Houston Rockets,HOU,104,,18198,2:01,Toyota Center,2012-13,
20130102_MILVSAS,1/2/2013,20:00,San Antonio Spurs,SAS,117,Milwaukee Bucks,MIL,110,,15084,2:04,BMO Harris Bradley Center,2012-13,
20130102_OKCVBKN,1/2/2013,20:00,Brooklyn Nets,BKN,110,Oklahoma City Thunder,OKC,93,,18203,2:07,Chesapeake Energy Arena,2012-13,
20130102_PHOVPHI,1/2/2013,21:00,Philadelphia 76ers,PHI,89,Phoenix Suns,PHO,95,,16034,2:13,US Airways Center,2012-13,
20130102_UTHVMIN,1/2/2013,21:00,Minnesota Timberwolves,MIN,84,Utah Jazz,UTH,106,,19120,2:03,EnergySolutions Arena,2012-13,
20130102_GSWVLAC,1/2/2013,22:30,Los Angeles Clippers,LAC,94,Golden State Warriors,GSW,115,,19596,2:18,Oracle Arena,2012-13,
20130103_NYKVSAS,1/3/2013,19:30,San Antonio Spurs,SAS,83,New York Knicks,NYK,100,,19033,2:06,Madison Square Garden (IV),2012-13,
20130103_DENVMIN,1/3/2013,21:00,Minnesota Timberwolves,MIN,101,Denver Nuggets,DEN,97,,16921,2:07,Pepsi Center,2012-13,
20130104_CHAVCLE,1/4/2013,19:00,Cleveland Cavaliers,CLE,106,Charlotte Bobcats,CHA,104,,15576,2:16,Time Warner Cable Arena,2012-13,
20130104_TORVSAC,1/4/2013,19:00,Sacramento Kings,SAC,105,Toronto Raptors,TOR,96,,17824,2:24,Air Canada Centre,2012-13,
20130104_WASVBKN,1/4/2013,19:00,Brooklyn Nets,BKN,115,Washington Wizards,WAS,113,2OT,16006,3:00,Verizon Center,2012-13,
20130104_DETVATL,1/4/2013,19:30,Atlanta Hawks,ATL,84,Detroit Pistons,DET,85,,14832,2:13,The Palace of Auburn Hills,2012-13,
20130104_BOSVIND,1/4/2013,20:00,Indiana Pacers,IND,75,Boston Celtics,BOS,94,,18624,2:15,TD Garden,2012-13,
20130104_MEMVPOR,1/4/2013,20:00,Portland Trail Blazers,POR,86,Memphis Grizzlies,MEM,84,,15823,2:16,FedEx Forum,2012-13,
20130104_MIAVCHI,1/4/2013,20:00,Chicago Bulls,CHI,96,Miami Heat,MIA,89,,20138,2:31,AmericanAirlines Arena,2012-13,
20130104_OKCVPHI,1/4/2013,20:00,Philadelphia 76ers,PHI,85,Oklahoma City Thunder,OKC,109,,18203,2:03,Chesapeake Energy Arena,2012-13,
20130104_MILVHOU,1/4/2013,20:30,Houston Rockets,HOU,115,Milwaukee Bucks,MIL,101,,15867,2:03,BMO Harris Bradley Center,2012-13,
20130104_PHOVUTH,1/4/2013,21:00,Utah Jazz,UTH,87,Phoenix Suns,PHO,80,,14874,1:56,US Airways Center,2012-13,
20130104_LACVLAL,1/4/2013,22:30,Los Angeles Lakers,LAL,102,Los Angeles Clippers,LAC,107,,20179,2:46,STAPLES Center,2012-13,
20130105_ATLVBOS,1/5/2013,19:00,Boston Celtics,BOS,89,Atlanta Hawks,ATL,81,,19159,2:13,Philips Arena,2012-13,
20130105_INDVMIL,1/5/2013,19:00,Milwaukee Bucks,MIL,80,Indiana Pacers,IND,95,,15329,2:01,Bankers Life Fieldhouse,2012-13,
20130105_ORLVNYK,1/5/2013,19:00,New York Knicks,NYK,114,Orlando Magic,ORL,106,,19171,2:11,Amway Center,2012-13,
20130105_BKNVSAC,1/5/2013,19:30,Sacramento Kings,SAC,93,Brooklyn Nets,BKN,113,,17732,2:02,Barclays Center,2012-13,
20130105_CLEVHOU,1/5/2013,19:30,Houston Rockets,HOU,112,Cleveland Cavaliers,CLE,104,,16866,2:14,Quicken Loans Arena,2012-13,
20130105_MINVPOR,1/5/2013,20:00,Portland Trail Blazers,POR,102,Minnesota Timberwolves,MIN,97,,16220,2:04,Target Center,2012-13,
20130105_DALVNOH,1/5/2013,20:30,New Orleans Hornets,NOH,99,Dallas Mavericks,DAL,96,OT,20338,2:21,American Airlines Center,2012-13,
20130105_SASVPHI,1/5/2013,20:30,Philadelphia 76ers,PHI,86,San Antonio Spurs,SAS,109,,18581,2:00,AT&T Center,2012-13,
20130105_DENVUTH,1/5/2013,21:00,Utah Jazz,UTH,91,Denver Nuggets,DEN,110,,19155,2:14,Pepsi Center,2012-13,
20130105_LACVGSW,1/5/2013,22:30,Golden State Warriors,GSW,89,Los Angeles Clippers,LAC,115,,19323,2:11,STAPLES Center,2012-13,
20130106_TORVOKC,1/6/2013,13:00,Oklahoma City Thunder,OKC,104,Toronto Raptors,TOR,92,,17634,2:12,Air Canada Centre,2012-13,
20130106_MIAVWAS,1/6/2013,18:00,Washington Wizards,WAS,71,Miami Heat,MIA,99,,20228,1:59,AmericanAirlines Arena,2012-13,
20130106_DETVCHA,1/6/2013,19:30,Charlotte Bobcats,CHA,108,Detroit Pistons,DET,101,OT,11963,2:37,The Palace of Auburn Hills,2012-13,
20130106_PHOVMEM,1/6/2013,20:00,Memphis Grizzlies,MEM,92,Phoenix Suns,PHO,81,,13197,2:19,US Airways Center,2012-13,
20130106_LALVDEN,1/6/2013,21:30,Denver Nuggets,DEN,112,Los Angeles Lakers,LAL,105,,18997,2:23,STAPLES Center,2012-13,
20130107_WASVOKC,1/7/2013,19:00,Oklahoma City Thunder,OKC,99,Washington Wizards,WAS,101,,16917,2:13,Verizon Center,2012-13,
20130107_NYKVBOS,1/7/2013,19:30,Boston Celtics,BOS,102,New York Knicks,NYK,96,,19033,2:30,Madison Square Garden (IV),2012-13,
20130107_CHIVCLE,1/7/2013,20:00,Cleveland Cavaliers,CLE,92,Chicago Bulls,CHI,118,,21355,2:10,United Center,2012-13,
20130107_NOHVSAS,1/7/2013,20:00,San Antonio Spurs,SAS,88,New Orleans Hornets,NOH,95,,11599,2:04,New Orleans Arena,2012-13,
20130107_UTHVDAL,1/7/2013,21:00,Dallas Mavericks,DAL,94,Utah Jazz,UTH,100,,18600,2:15,EnergySolutions Arena,2012-13,
20130107_PORVORL,1/7/2013,22:00,Orlando Magic,ORL,119,Portland Trail Blazers,POR,125,OT,19560,2:23,Rose Garden Arena,2012-13,
20130107_SACVMEM,1/7/2013,22:00,Memphis Grizzlies,MEM,113,Sacramento Kings,SAC,81,,11531,2:11,Sleep Train Arena,2012-13,
20130108_INDVMIA,1/8/2013,19:00,Miami Heat,MIA,77,Indiana Pacers,IND,87,,18165,2:12,Bankers Life Fieldhouse,2012-13,
20130108_PHIVBKN,1/8/2013,19:00,Brooklyn Nets,BKN,109,Philadelphia 76ers,PHI,89,,16167,2:00,Wells Fargo Center,2012-13,
20130108_HOUVLAL,1/8/2013,20:00,Los Angeles Lakers,LAL,112,Houston Rockets,HOU,125,,18135,,Toyota Center,2012-13,
20130108_MILVPHO,1/8/2013,20:00,Phoenix Suns,PHO,99,Milwaukee Bucks,MIL,108,,13014,2:10,BMO Harris Bradley Center,2012-13,
20130108_MINVATL,1/8/2013,20:00,Atlanta Hawks,ATL,103,Minnesota Timberwolves,MIN,108,,15988,2:11,Target Center,2012-13,
20130109_CHAVUTH,1/9/2013,19:00,Utah Jazz,UTH,112,Charlotte Bobcats,CHA,102,,13347,2:05,Time Warner Cable Arena,2012-13,
20130109_CLEVATL,1/9/2013,19:00,Atlanta Hawks,ATL,83,Cleveland Cavaliers,CLE,99,,13149,1:52,Quicken Loans Arena,2012-13,
20130109_TORVPHI,1/9/2013,19:00,Philadelphia 76ers,PHI,72,Toronto Raptors,TOR,90,,15629,2:01,Air Canada Centre,2012-13,
20130109_BOSVPHO,1/9/2013,19:30,Phoenix Suns,PHO,79,Boston Celtics,BOS,87,,18624,2:07,TD Garden,2012-13,
20130109_CHIVMIL,1/9/2013,20:00,Milwaukee Bucks,MIL,104,Chicago Bulls,CHI,96,,21570,2:11,United Center,2012-13,
20130109_NOHVHOU,1/9/2013,20:00,Houston Rockets,HOU,79,New Orleans Hornets,NOH,88,,11453,2:04,New Orleans Arena,2012-13,
20130109_OKCVMIN,1/9/2013,20:00,Minnesota Timberwolves,MIN,84,Oklahoma City Thunder,OKC,106,,18203,2:06,Chesapeake Energy Arena,2012-13,
20130109_SASVLAL,1/9/2013,20:00,Los Angeles Lakers,LAL,105,San Antonio Spurs,SAS,108,,18581,2:18,AT&T Center,2012-13,
20130109_DENVORL,1/9/2013,21:00,Orlando Magic,ORL,105,Denver Nuggets,DEN,108,,15084,2:15,Pepsi Center,2012-13,
20130109_GSWVMEM,1/9/2013,22:30,Memphis Grizzlies,MEM,94,Golden State Warriors,GSW,87,,19596,2:12,Oracle Arena,2012-13,
20130109_LACVDAL,1/9/2013,22:30,Dallas Mavericks,DAL,93,Los Angeles Clippers,LAC,99,,19362,2:25,STAPLES Center,2012-13,
20130110_INDVNYK,1/10/2013,20:00,New York Knicks,NYK,76,Indiana Pacers,IND,81,,16568,2:21,Bankers Life Fieldhouse,2012-13,
20130110_SACVDAL,1/10/2013,22:00,Dallas Mavericks,DAL,117,Sacramento Kings,SAC,112,OT,14011,2:49,Sleep Train Arena,2012-13,
20130110_PORVMIA,1/10/2013,22:30,Miami Heat,MIA,90,Portland Trail Blazers,POR,92,,20536,2:24,Rose Garden Arena,2012-13,
20130111_TORVCHA,1/11/2013,19:00,Charlotte Bobcats,CHA,78,Toronto Raptors,TOR,99,,14373,2:06,Air Canada Centre,2012-13,
20130111_ATLVUTH,1/11/2013,19:30,Utah Jazz,UTH,95,Atlanta Hawks,ATL,103,,12064,2:05,Philips Arena,2012-13,
20130111_BOSVHOU,1/11/2013,19:30,Houston Rockets,HOU,91,Boston Celtics,BOS,103,,18624,2:16,TD Garden,2012-13,
20130111_BKNVPHO,1/11/2013,19:30,Phoenix Suns,PHO,79,Brooklyn Nets,BKN,99,,16272,2:10,Barclays Center,2012-13,
20130111_MEMVSAS,1/11/2013,20:00,San Antonio Spurs,SAS,98,Memphis Grizzlies,MEM,101,OT,17685,2:37,FedEx Forum,2012-13,
20130111_NOHVMIN,1/11/2013,20:00,Minnesota Timberwolves,MIN,92,New Orleans Hornets,NOH,104,,13538,2:03,New Orleans Arena,2012-13,
20130111_NYKVCHI,1/11/2013,20:00,Chicago Bulls,CHI,108,New York Knicks,NYK,101,,19033,2:30,Madison Square Garden (IV),2012-13,
20130111_MILVDET,1/11/2013,20:30,Detroit Pistons,DET,103,Milwaukee Bucks,MIL,87,,15681,2:01,BMO Harris Bradley Center,2012-13,
20130111_DENVCLE,1/11/2013,21:00,Cleveland Cavaliers,CLE,91,Denver Nuggets,DEN,98,,16445,2:13,Pepsi Center,2012-13,
20130111_GSWVPOR,1/11/2013,22:30,Portland Trail Blazers,POR,97,Golden State Warriors,GSW,103,,19596,2:07,Oracle Arena,2012-13,
20130111_LALVOKC,1/11/2013,22:30,Oklahoma City Thunder,OKC,116,Los Angeles Lakers,LAL,101,,18997,2:22,STAPLES Center,2012-13,
20130112_LACVORL,1/12/2013,15:30,Orlando Magic,ORL,104,Los Angeles Clippers,LAC,101,,19060,2:06,STAPLES Center,2012-13,
20130112_INDVCHA,1/12/2013,19:00,Charlotte Bobcats,CHA,88,Indiana Pacers,IND,96,,13656,2:07,Bankers Life Fieldhouse,2012-13,
20130112_WASVATL,1/12/2013,19:00,Atlanta Hawks,ATL,83,Washington Wizards,WAS,93,,15331,2:12,Verizon Center,2012-13,
20130112_DETVUTH,1/12/2013,19:30,Utah Jazz,UTH,90,Detroit Pistons,DET,87,,18441,2:11,The Palace of Auburn Hills,2012-13,
20130112_PHIVHOU,1/12/2013,19:30,Houston Rockets,HOU,100,Philadelphia 76ers,PHI,107,,17329,2:11,Wells Fargo Center,2012-13,
20130112_CHIVPHO,1/12/2013,20:00,Phoenix Suns,PHO,97,Chicago Bulls,CHI,81,,21874,2:11,United Center,2012-13,
20130112_DALVMEM,1/12/2013,21:00,Memphis Grizzlies,MEM,83,Dallas Mavericks,DAL,104,,19984,2:12,American Airlines Center,2012-13,
20130112_SACVMIA,1/12/2013,22:00,Miami Heat,MIA,128,Sacramento Kings,SAC,99,,14367,2:04,Sleep Train Arena,2012-13,
20130113_NYKVNOH,1/13/2013,12:00,New Orleans Hornets,NOH,87,New York Knicks,NYK,100,,19033,2:17,Madison Square Garden (IV),2012-13,
20130113_TORVMIL,1/13/2013,13:00,Milwaukee Bucks,MIL,107,Toronto Raptors,TOR,96,,17384,2:20,Air Canada Centre,2012-13,
20130113_BKNVIND,1/13/2013,18:00,Indiana Pacers,IND,86,Brooklyn Nets,BKN,97,,16499,2:06,Barclays Center,2012-13,
20130113_SASVMIN,1/13/2013,19:00,Minnesota Timberwolves,MIN,88,San Antonio Spurs,SAS,106,,18144,2:00,AT&T Center,2012-13,
20130113_DENVGSW,1/13/2013,20:00,Golden State Warriors,GSW,105,Denver Nuggets,DEN,116,,15861,2:01,Pepsi Center,2012-13,
20130113_PORVOKC,1/13/2013,21:00,Oklahoma City Thunder,OKC,87,Portland Trail Blazers,POR,83,,20423,2:17,Rose Garden Arena,2012-13,
20130113_LALVCLE,1/13/2013,21:30,Cleveland Cavaliers,CLE,93,Los Angeles Lakers,LAL,113,,18997,2:03,STAPLES Center,2012-13,
20130114_WASVORL,1/14/2013,19:00,Orlando Magic,ORL,91,Washington Wizards,WAS,120,,14648,2:04,Verizon Center,2012-13,
20130114_BOSVCHA,1/14/2013,19:30,Charlotte Bobcats,CHA,89,Boston Celtics,BOS,100,,18624,2:17,TD Garden,2012-13,
20130114_CHIVATL,1/14/2013,20:00,Atlanta Hawks,ATL,58,Chicago Bulls,CHI,97,,21430,2:13,United Center,2012-13,
20130114_MEMVLAC,1/14/2013,20:00,Los Angeles Clippers,LAC,99,Memphis Grizzlies,MEM,73,,15837,2:09,FedEx Forum,2012-13,
20130114_DALVMIN,1/14/2013,20:30,Minnesota Timberwolves,MIN,98,Dallas Mavericks,DAL,113,,19486,2:06,American Airlines Center,2012-13,
20130114_PHOVOKC,1/14/2013,21:00,Oklahoma City Thunder,OKC,102,Phoenix Suns,PHO,90,,14951,2:10,US Airways Center,2012-13,
20130114_UTHVMIA,1/14/2013,21:00,Miami Heat,MIA,97,Utah Jazz,UTH,104,,19911,2:16,EnergySolutions Arena,2012-13,
20130114_SACVCLE,1/14/2013,22:00,Cleveland Cavaliers,CLE,118,Sacramento Kings,SAC,124,,12194,2:27,Sleep Train Arena,2012-13,
20130115_CHAVIND,1/15/2013,19:00,Indiana Pacers,IND,103,Charlotte Bobcats,CHA,76,,12996,2:12,Time Warner Cable Arena,2012-13,
20130115_PHIVNOH,1/15/2013,19:00,New Orleans Hornets,NOH,111,Philadelphia 76ers,PHI,99,,17304,2:04,Wells Fargo Center,2012-13,
20130115_BKNVTOR,1/15/2013,19:30,Toronto Raptors,TOR,106,Brooklyn Nets,BKN,113,,16236,2:13,Barclays Center,2012-13,
20130115_HOUVLAC,1/15/2013,20:00,Los Angeles Clippers,LAC,117,Houston Rockets,HOU,109,,16823,2:14,Toyota Center,2012-13,
20130115_DENVPOR,1/15/2013,21:00,Portland Trail Blazers,POR,111,Denver Nuggets,DEN,115,OT,15521,2:22,Pepsi Center,2012-13,
20130115_LALVMIL,1/15/2013,22:30,Milwaukee Bucks,MIL,88,Los Angeles Lakers,LAL,104,,18997,2:06,STAPLES Center,2012-13,
20130116_ORLVIND,1/16/2013,19:00,Indiana Pacers,IND,86,Orlando Magic,ORL,97,,17499,1:59,Amway Center,2012-13,
20130116_TORVCHI,1/16/2013,19:00,Chicago Bulls,CHI,107,Toronto Raptors,TOR,105,OT,18674,2:56,Air Canada Centre,2012-13,
20130116_ATLVBKN,1/16/2013,19:30,Brooklyn Nets,BKN,95,Atlanta Hawks,ATL,109,,15029,2:05,Philips Arena,2012-13,
20130116_BOSVNOH,1/16/2013,20:00,New Orleans Hornets,NOH,90,Boston Celtics,BOS,78,,18624,2:10,TD Garden,2012-13,
20130116_DALVHOU,1/16/2013,20:00,Houston Rockets,HOU,100,Dallas Mavericks,DAL,105,,20147,2:35,American Airlines Center,2012-13,
20130116_OKCVDEN,1/16/2013,20:00,Denver Nuggets,DEN,97,Oklahoma City Thunder,OKC,117,,18203,2:16,Chesapeake Energy Arena,2012-13,
20130116_SASVMEM,1/16/2013,20:30,Memphis Grizzlies,MEM,82,San Antonio Spurs,SAS,103,,18581,2:03,AT&T Center,2012-13,
20130116_PORVCLE,1/16/2013,22:00,Cleveland Cavaliers,CLE,93,Portland Trail Blazers,POR,88,,18880,2:13,Rose Garden Arena,2012-13,
20130116_SACVWAS,1/16/2013,22:00,Washington Wizards,WAS,94,Sacramento Kings,SAC,95,,11611,2:04,Sleep Train Arena,2012-13,
20130116_GSWVMIA,1/16/2013,22:30,Miami Heat,MIA,92,Golden State Warriors,GSW,75,,19596,2:17,Oracle Arena,2012-13,
20130117_DETVNYK,1/17/2013,15:00,New York Knicks,NYK,102,Detroit Pistons,DET,87,,18689,2:23,The O2 Arena,2012-13,"at London, England"
20130117_MINVLAC,1/17/2013,20:00,Los Angeles Clippers,LAC,90,Minnesota Timberwolves,MIN,77,,16198,2:19,Target Center,2012-13,
20130117_PHOVMIL,1/17/2013,21:00,Milwaukee Bucks,MIL,98,Phoenix Suns,PHO,94,,15963,2:10,US Airways Center,2012-13,
20130117_LALVMIA,1/17/2013,22:30,Miami Heat,MIA,99,Los Angeles Lakers,LAL,90,,18997,2:32,STAPLES Center,2012-13,
20130118_BOSVCHI,1/18/2013,19:00,Chicago Bulls,CHI,100,Boston Celtics,BOS,99,OT,18624,3:00,TD Garden,2012-13,
20130118_INDVHOU,1/18/2013,19:00,Houston Rockets,HOU,95,Indiana Pacers,IND,105,,16902,2:07,Bankers Life Fieldhouse,2012-13,
20130118_ORLVCHA,1/18/2013,19:00,Charlotte Bobcats,CHA,106,Orlando Magic,ORL,100,,17598,2:20,Amway Center,2012-13,
20130118_PHIVTOR,1/18/2013,19:00,Toronto Raptors,TOR,101,Philadelphia 76ers,PHI,108,OT,16574,2:30,Wells Fargo Center,2012-13,
20130118_BKNVATL,1/18/2013,19:30,Atlanta Hawks,ATL,89,Brooklyn Nets,BKN,94,,17732,2:17,Barclays Center,2012-13,
20130118_MEMVSAC,1/18/2013,20:00,Sacramento Kings,SAC,69,Memphis Grizzlies,MEM,85,,15910,2:06,FedEx Forum,2012-13,
20130118_SASVGSW,1/18/2013,20:30,Golden State Warriors,GSW,88,San Antonio Spurs,SAS,95,,18581,2:21,AT&T Center,2012-13,
20130118_DENVWAS,1/18/2013,21:00,Washington Wizards,WAS,112,Denver Nuggets,DEN,108,,16523,2:14,Pepsi Center,2012-13,
20130118_DALVOKC,1/18/2013,21:30,Oklahoma City Thunder,OKC,117,Dallas Mavericks,DAL,114,OT,20434,2:59,American Airlines Center,2012-13,
20130119_ATLVSAS,1/19/2013,19:00,San Antonio Spurs,SAS,98,Atlanta Hawks,ATL,93,,18255,2:06,Philips Arena,2012-13,
20130119_CHAVSAC,1/19/2013,19:00,Sacramento Kings,SAC,97,Charlotte Bobcats,CHA,93,,17012,2:18,Time Warner Cable Arena,2012-13,
20130119_CHIVMEM,1/19/2013,20:00,Memphis Grizzlies,MEM,85,Chicago Bulls,CHI,82,OT,22124,2:43,United Center,2012-13,
20130119_MINVHOU,1/19/2013,20:00,Houston Rockets,HOU,79,Minnesota Timberwolves,MIN,92,,16799,2:18,Target Center,2012-13,
20130119_NOHVGSW,1/19/2013,20:00,Golden State Warriors,GSW,116,New Orleans Hornets,NOH,112,,15472,2:20,New Orleans Arena,2012-13,
20130119_UTHVCLE,1/19/2013,21:00,Cleveland Cavaliers,CLE,98,Utah Jazz,UTH,109,,19911,2:03,EnergySolutions Arena,2012-13,
20130119_PORVMIL,1/19/2013,22:00,Milwaukee Bucks,MIL,110,Portland Trail Blazers,POR,104,,20487,2:19,Rose Garden Arena,2012-13,
20130119_LACVWAS,1/19/2013,22:30,Washington Wizards,WAS,87,Los Angeles Clippers,LAC,94,,19188,2:19,STAPLES Center,2012-13,
20130120_TORVLAL,1/20/2013,13:00,Los Angeles Lakers,LAL,103,Toronto Raptors,TOR,108,,19800,2:14,Air Canada Centre,2012-13,
20130120_ORLVDAL,1/20/2013,18:00,Dallas Mavericks,DAL,111,Orlando Magic,ORL,105,,18192,2:08,Amway Center,2012-13,
20130120_DETVBOS,1/20/2013,19:30,Boston Celtics,BOS,88,Detroit Pistons,DET,103,,17575,2:23,The Palace of Auburn Hills,2012-13,
20130120_DENVOKC,1/20/2013,20:00,Oklahoma City Thunder,OKC,118,Denver Nuggets,DEN,121,OT,19155,2:45,Pepsi Center,2012-13,
20130121_MEMVIND,1/21/2013,13:00,Indiana Pacers,IND,82,Memphis Grizzlies,MEM,81,,17508,2:18,FedEx Forum,2012-13,
20130121_NOHVSAC,1/21/2013,13:00,Sacramento Kings,SAC,105,New Orleans Hornets,NOH,114,,10880,2:10,New Orleans Arena,2012-13,
20130121_ATLVMIN,1/21/2013,14:00,Minnesota Timberwolves,MIN,96,Atlanta Hawks,ATL,104,,13808,2:13,Philips Arena,2012-13,
20130121_CHAVHOU,1/21/2013,14:00,Houston Rockets,HOU,100,Charlotte Bobcats,CHA,94,,16108,2:18,Time Warner Cable Arena,2012-13,
20130121_NYKVBKN,1/21/2013,15:30,Brooklyn Nets,BKN,88,New York Knicks,NYK,85,,19033,2:16,Madison Square Garden (IV),2012-13,
20130121_GSWVLAC,1/21/2013,16:00,Los Angeles Clippers,LAC,99,Golden State Warriors,GSW,106,,19596,2:19,Oracle Arena,2012-13,
20130121_PHIVSAS,1/21/2013,19:00,San Antonio Spurs,SAS,90,Philadelphia 76ers,PHI,85,,15346,2:21,Wells Fargo Center,2012-13,
20130121_CHIVLAL,1/21/2013,21:30,Los Angeles Lakers,LAL,83,Chicago Bulls,CHI,95,,22550,2:18,United Center,2012-13,
20130121_PORVWAS,1/21/2013,22:00,Washington Wizards,WAS,98,Portland Trail Blazers,POR,95,,17336,2:05,Rose Garden Arena,2012-13,
